date,username,photos_for_review,rating,text_review,user_location,user_friends_count,user_reviews_count,user_total_image_posted,is_real_review
1/16/2020,Cuong P.,-1,5.0,"I've lived in K-town for about 9 years now and this is definitely the best place I've lived at so far. I've been at Luna for 18 months and recently extended for another 15 months. It's located at the heart of K-town and walking distance to pretty much anywhere.

The amenities are great! It has a gym, 24-hour security, in unit washer/dryer, centralized air/heating system, and roof top with multiple BBQ and TVs. Unfortunately, no pool.

Beyond the amenities, I have to give it up to management! Shayne is the best! I've never had a better experience with management. He's always been accessible when needed and quick at responding to all of my request. He's proactive at sending email updates to keep us informed about anything going on with the building. What I like best is that he makes sure everyone is accountable to making this a great living experience for not just themselves but for everyone else. Because at the end of the day, we're all paying to live in a clean, nice and safe apartment building.","San Francisco, CA",0,2,N/A,0
12/6/2019,Ivan Y.,-1,5.0,"Have been living at Luna for a year now. Management is extremely professional and courteous- better than any larger complex nearby. If you want the convenience of Koreatown but without all the nonsense and noise at a larger property, you will love Luna.

Shayne works really efficiently to fix any issues, which is not much since the building is mostly brand new.","Downtown Los Angeles, Los Angeles, CA",0,1,N/A,0
12/2/2019,Patrick M.,-1,5.0,"I've lived here at Luna for 13 months and I can say that it's a nice place to live. Shayne is great, and he always assisted my apartments needs promptly. As long as you use their website to request maintenance they will attend to your needs efficiently and in a professional manner. Security staff are friendly. Great place!!! Thanks Shayne!","Central LA, Los Angeles, CA",0,1,N/A,0
10/3/2019,Corey D.,-1,5.0,"I've lived in this apartment for a little over a year and here are my thoughts.

Pros:
-Great deals upon signing the lease such as internet discounts, free parking etc.
-Shane and the rest of the management we're always available and prompt to help and answer questions. Overall, they make sure things get done. Shane made my stay at Luna enjoyable for sure. 10/10.

Cons:
Didn't have any during the duration of my lease. Would highly recommend","Toluca Terrace, Los Angeles, CA",0,1,N/A,0
10/3/2019,Aari G.,-1,5.0,"My roommate and I lived here for a little over a year, and we really liked it. Luna Apartments is in a very great location in downtown Koreatown; there is amazing food and plazas all around, it's walking distance from a bunch of coffee shops, and it's very close The Wiltern. There's a gym, a community laundry area, and nice rooftop patio with seating areas where people can barbecue and relax. There's also an easily accessible online portal where rent can be paid and maintenance requests can be forwarded; since it was both of our first times living away from home, this made things less stressful for us. The Luna Management team, and the manager Shayne, are very promptly responsive to any questions or concerns. We had a few minor maintenance issues, like a clogged shower drain, and my requests were often fulfilled within 24 hours. I had unfortunately broken the folding pantry door, and though the process of replacing the door requires a lot of specific maneuvering and contracting, we were met with patience. It was difficult for us to maneuver was the dryer on the washer/dryer combination, but it is still convenient and time saving to have access to that in the apartment. Overall, we have noticed a lot of improvement in the building, and  management communication, since the early months of our lease. We've noticed, what seems to be, continuous efforts to adapt and ensure tenant comfort; and it has made us appreciate our experience living in Luna Apartments!","San Francisco, CA",0,1,N/A,0
7/1/2019,Danny D.,-1,5.0,"I have lived here since December with my partner and honestly we loved it. The building is very clean and the facilities such as the rooftop and the gym are wonderful. The people that live in the building are very polite and the area is a hidden gem of LA.

The management are very attentive. If there is ever a problem maintenance is on it. A particular shout out to Shayne, it cannot be easy running an apartment building of this size.

It is one of the happiest places I have lived in Los Angeles and I love coming home to my apartment.

If there are any bad reviews, honestly, it's those really picky people that complain about anything.

Thank you Luna. I loved calling you home!","Central LA, Los Angeles, CA",0,2,N/A,0
6/17/2019,Nate C.,-1,5.0,"Great place to live if you are looking for an apartment in ktown area. Both the apartments and the garages are gated so i feel pretty safe even though living in ktown can be otherwise. They have a really nice rooftop where they have three grills, each for three separated areas, which is very nice. I've been living here since soon after they opened, and I haven't had a problem with my neighbors or the staff. Shayne, the management at this place is really nice and easy to talk to.","Madison, WI",307,7,7,0
6/17/2019,Francisco P.,-1,5.0,"This was the first apartment I moved in to LA and the first tenant in my unit, it's been pretty great. The unit itself is pretty nice, there is security outside of office/management hours, keycard/badge entry, and a private 2 story garage.

I've had to deal with some loud neighbors, however management, in particular Shayne, has been great at dealing with those issues and actually taking some initiative to try to resolve it.  This has been a big plus for me which has earned it the 5 stars for me.

There are a lot of places to eat around here as well as several coffee shops. I feel safe walking around here, even at night. There is always someone walking out and about.

One thing to note is that the main entrance is actually on Harvard, not wilshire.","Los Angeles, CA",0,1,N/A,0
9/9/2018,Austin L.,-1,5.0,This building is located close to a ton of great restaurants and metro stations. The front office and anyone else I've encountered at this building is very kind and helpful. The building has great amenities with a cool zen courtyard as well. Jena was very helpful with moving us in.,"Central LA, Los Angeles, CA",0,2,N/A,0
6/22/2019,Mike P.,-1,1.0,"Rent is high for what you get compared to the area. The promotion prices seem good, but they raise the prices on your when you renew and add additional charges as the years go on. They used to not charge for parking, but they now force you to pay for parking.

There are plenty of options at better value. K2 apartments and Radius next door are both nicer with better value. Wilshire/vermont apartments have direct access to the metro and have nicer apartment at better prices.

The Thompson not far away on Wilshire Blvd is a new building and have a ton of new units with better prices. A new apartment complex is being built across from Park Catalina at better prices.

When the office is closed, packages will be left outside of the office or in front of your door and they WILL get STOLEN. Kids from the school across come in the building to smoke weed and steal packages. They need a package locker like all of the modern apartment complexes these days.

There are plenty of options at a better price around K-Town.","Sanford, Los Angeles, CA",0,1,N/A,0
4/29/2017,Marve K.,-1,1.0,"Horribly managed office hours.

Don't move in unless you don't order anything online, no package delivered to your place in time.

They just don't care much.

You will be getting this a lot.
'Delivery attempted
An attempt was made to deliver your package, but the business was closed. Please look for a notice of attempted delivery for the next steps.'

This happens very often.
They just leave a note saying ""we are open 11am to 1pm"" even though regular office hour is 9am to 6pm and shut the door.

This will be very frustrating.
I would not moved in if I knew this so please save yourself.

Also they don't pay that much for maintaining the building.
Garbage chute is being clogged very often, flies everywhere, the entire building smells like a shithole.

Good luck to moving in","Central LA, Los Angeles, CA",0,2,2,0
7/7/2021,George P.,-1,5.0,The property manager is extremely nice and got me back into my apartment within minutes of me asking.,"Albany, NY",0,2,2,0
10/28/2020,Jing J.,-1,5.0,"This is my first time to use yelp, and I really want to acknowledge Jocelyn for the amazing job today fixing rent cafe issue for me! Jocelyn is super professional, and I love how efficiently she solved my issue with patience. Thank you so much for all your help! And It is really nice to know such a friendly and caring person!!","San Francisco, CA",0,1,N/A,0
9/10/2020,Ha K.,-1,5.0,"We just moved to Park Catalina a week ago and wanted to say thank you to our management and maintenance managers.
We took a virtual in-person tour of the apartment and was provided an organized and thorough explanation about the unit. The move-in process was also very smooth and our manager, Liz, has been very attentive and helpful! Every time we visit her to ask questions or request maintenance (such as replacing the screen or re-touching the wall), she greets us so kindly and promptly gives us a solution. Nelson and the other maintenance guy were also super friendly and professional that any minor issues we had with the unit were perfectly settled the next day. Thank you for all the help again :)","Los Angeles, CA",0,1,N/A,0
6/12/2020,Sunghee K.,-1,5.0,"I want to give best review for what they did yesterday. I've lived here   3years. They always did proper job and work fast. When my sink drained yesterday, they fixed at same day I requested. I also wanna say they are very kind too.","Los Angeles, CA",0,1,N/A,0
3/3/2020,Anardis N.,-1,5.0,"I just recently moved to this Apartment, and I LOVE it! Since the first day I called to make an appoint to see the unit Jazmin, who is the assistant community manager was super friendly, and helpful,  she was super flexible with me, she make sure I understood every little detail before I apply for the unit. Its super quiet and so far all the people I met are super friendly. Thank you Jazmin for helping us during the whole process.","San Francisco, CA",0,1,N/A,0
11/4/2019,Mark N.,-1,5.0,"Great apartment complex to live! I'm enjoying my new apartment at Park Catalina. Although, it is located in the bustling area of Ktown, I can really relax and feel at home in my apartment. The attentiveness of the staff, specifically Jazmin Pegeron, has made my move to this complex a positive experience. She has been friendly and professional all the way. A++ for the complex and staff.",,29,1,N/A,0
10/16/2019,Cameron T.,-1,5.0,"My son and best friend recently moved to LA to attend school.  In August, my wife, the boys and I flew out to LA to tour the areas that would be near both schools and in an area they felt reasonably save.  During that tour, we meet the staff at Park Catalina Apartments and were so impressed with their facility, positive attitude, willingness to accommodate our limited schedule that we decided that this was the place for them.  The apartment they showed us had been recently renovated with all new floors, countertops and appliances.  Since we initiated the process, every member of their staff: Jazmin Pegeron, Dave Giguere & Pierre Brougeille, have gone above and beyond what was expected to meet what ended up being a very challenging window to obtain due to classes for one of the boys starting within 30 days of the date we were ready to make a commitment.  Initially, the boys would have arrived with the U-Haul 3 days prior to the move-in date.  Jazmin had a matching newly renovated apartment on the same floor give notice a few days before the boys left for LA, allowing them to move in when they arrived.  Service at this level in the apartment business is rare.  I recommend to anyone looking for an apartment in their area to contact Jazmin, Dave or Pierre to see if they can accommodate you.","Southlake, TX",0,4,N/A,0
"6/5/2019
Updated review",Luna A.,-1,5.0,"Park Catalina is a Grea place to live
Nelson the maintenance is very knowledgeable and quick respond ro the work order i have Been living here 9 years
Great place","Wilshire Center - Koreatown, Los Angeles, CA",14,1,1,0
5/30/2019,Xavier H.,-1,5.0,"Nelson, our maintenance person is very responsive, he did a great job in my apartment, thanks for a great fixing.","San Francisco, CA",0,1,N/A,0
5/30/2019,Tzu-Hsuan C.,-1,5.0,"Nelson, who is responsible for maintenance, is really responsive and helpful whenever there're any problems facing to me","Los Angeles, CA",0,1,1,0
3/25/2019,Paul K.,-1,5.0,Maintenance in room 3T was excellent. The guy was very nice and did a great job fixing my screen door. Thanks Park Catalina!,"Sanford, Los Angeles, CA",0,1,N/A,0
3/21/2019,Sandy Y.,-1,5.0,"The current management team is probably the best it has ever been during the 5 year time-frame we have resided here.

Nelson is such a helpful Maintenance Supervisor - professional, fast, friendly, and reliable. What more could one ask for? He's truly good at what he does! David, the on-site Manager, is also very thoughtful and professional - always willing to go the extra mile to accomodate the residents.

As previous reviews have stated, they truly do make an awesome team!","Sanford, Los Angeles, CA",0,2,N/A,0
12/28/2016,Coco K.,-1,5.0,"Living here for almost 4 months, Reggie, the maintenance manager has been really helpful and efficient, always making sure that our needs are taken care of.","Los Angeles, CA",1,2,2,0
12/24/2016,Hair To Toe L.,-1,5.0,"We've been living here for more than 3 years and the Property Manager Esther has been here all the while.  She's always been very cordial and super responsive to any need, big or small; definitely makes a big difference in the experience.  Recently a new Maintenance Manager came on board; his name is Reggie.  I met him as I had a shower valve that needed repair and he's capable, diligent, and courteous; he's a great addition to her team.  The property is nice, but it's the service that makes it great...","Los Angeles, CA",0,1,20,0
4/18/2015,Jason K.,-1,5.0,"Okay. I'm currently a resident of this place for 2 years already and I totally love this place. Our manager Esther, she is super nice. When ever we have a problem with something she always try to solve the problem asap. Also all the restaurant, market and even school is very close by. This place is very secure and comfortable for every residents.","Los Angeles, CA",283,1,N/A,0
5/24/2013,Jack B.,-1,5.0,"I am currently renting a 2bed2bath at Park Catalina and am very satisfied!  The cost is very affordable for Los Angeles and the building/unit itself is clean and resistant to outside noise.  The property manager is kind and helpful, and the maintenance/cleaning staff are very friendly and always working on site.  I have not had any major problems while living here for the past 7 months, and any issues I have had (small electrical problem/leaking toilet) were addressed and taken care of within 24 hours.  Overall I would highly recommend Park Catalina!","Los Angeles, CA",0,1,N/A,0
"8/26/2020
Updated review",Jennifer C.,-1,5.0,"So I was up for renewal and started looking elsewhere because my commute is a little long for my liking... you don't know how great you have it until you start to see what everyone else has to offer. Long story short, my commute is still a little long and I don't mind at all because this really is the best place to live. Anthony in the Leasing Office is a sweetheart and goes above and beyond. Customer service is so important to me and the team here is honestly the main reason I chose to renew. The community is clean, modern and has everything I need. Covid is the WORST but the team is handling it like PROS! Love this place of mine!","Stevenson Ranch, CA",0,4,N/A,0
5/21/2019,Lee M.,-1,5.0,"I wanted to show a little love to the wonderful staff over at Vinz on Fairfax! I just leased an apartment here and I couldn't be happier! I was searching around at one hundred and one apartments communities and was having a super tough time making a decision until I walked into Vinz! Everyone was helping me, asking if I wanted refreshments, joking around with me and I knew this was the one! The move in process was smooth, quick, and fun and I haven't had one problem since I've started here (which is super rare when it comes to renting because we all know something always comes up). I've had a blast in my first month, have super respectful neighbors, and love showing off my new resort style apartment to all my jealous friends! If you decide to rent anywhere, check out Vinz and I am sure you will not be disappointed! P.s. the guy who actually showed me my apartment was a FOX!!! I think he was a manager there because he had an office but when he stepped out to help me I was like GOOD MORNING TO ME!!! Total hunk and was super nice. Can't wait to see Calvin sporting that tight shirt the next time I head to the mailboxes!! Love ya Vinz! See you at the pool!!!","Central LA, Los Angeles, CA",0,2,N/A,0
11/6/2021,Hailly K.,-1,1.0,I'm also a neighbor to this building and can hear their amplified rooftop music from inside my home a block away with my windows closed - I'm sure it's got to be a nightmare for anyone living in the building!,"Los Angeles, CA",0,1,N/A,0
11/6/2021,Val P.,-1,1.0,"I live nearby and this building is awful. They throw parties on their rooftop which is not allowed according to their use covenant with the city. The music can be heard for blocks. Even the hotel with a rooftop bar down the block is prohibited from making this much noise. The staff do nothing and are rude. There is no respect for the people who live in this community, who own property and try to make a home for their tenants.

The building is full of inconsiderate YouTubers and we frequently see escorts coming and going. Their ""community park"" is full of drug addicts and feces.","Los Angeles, CA",0,1,N/A,0
2/22/2021,Justice E.,-1,4.0,Toured this for a family member - super building but some noise next door but anazingly prestine presentation - no slum landlords here. Just wow - immaculate. Super polite staff. Self tour,"Beverly Hills, CA",0,13,N/A,0
2/26/2019,Art T.,-1,5.0,"We've been in the building pretty much since its launch in 2018. The level of service has always been top notch: management and staff is attentive to detail and resident feedback, and all inquiries are dealt with swiftly and professionally. The facilities and fully-equipped common areas are stunning and the rooftop's 360-degree views are something to see for yourself.","Central LA, West Hollywood, CA",0,2,N/A,0
7/18/2018,Walt S.,-1,5.0,"Superb!!!

Recently, my wife and I moved into the Vision and it has been fantastic. There has been a genuine attention to detail and the staff has gone the extra mile to make sure that we feel comfortable. The apartment complex is immaculate with no stone left unturned. Thank to Chad and Olga for all of your help during a hectic time. If anyone is looking for a place to live I highly recommend Vision on Wilshire.","Central LA, Los Angeles, CA",0,2,N/A,0
10/25/2021,Mike P.,-1,1.0,"It's a sinking ship here.

- Everyone worth the fees we pay that used to work here has either left or been let go of- minus 1or 2. One after another. Building's only been open about 3 years. Unbelievable turnover.
- Our main (and only) gate wasn't working for the better part of 2 months. Lots of ""fluff"" about it, but what can you really believe these days? Finally up and running. And ok, we had a ""guard"" brought in that wasn't always there...
-Practically all the main people living here have or are leaving. Sure, maybe some are for betterment, but when you see people you know picking up and moving out, one after the other over several months, it makes you wonder and it starts to add up.
- SMOKE-FREE building- NOT SO MUCH! Elevator- smells like pot. Hallway- (I know not just mine) smells like pot. Unit- smells like pot with door/window shut. Balcony- smells like pot.
- Dog piss - literal cascade of piss- constantly raining down on your balcony if you're lucky enough to have a dog anywhere above you. Feel sorry for those living several levels below me!
- Balconies have no lights and you're not allowed to have lights unless it's building approved, which they won't approve! For half a year we've been told they will purchase lights for us, so far nothing. Put my request in long ago. Probably lost with all the ship jumpers. I swear it's like a dorm here. Can't do anything without a letter being put out about it.
- Communal Spaces- yes. Want to reserve a spot for a small get-together? Yes- but only if you pay an exorbitant usage fee! And if there's buyout for filming or something, you're assed out. Nothing comes to you for the inconvenience of not being able to access what you're supposed to be able to access via the fees you pay for rent. It's Hollywood. Filming doesn't happen for free peeps.
- The hall to the gym is affectionately known to some here now as the Hall of Snortsville. It sounds like there's a cocaine fest happening.. You can't walk to the gym or library without hearing so much snorting coming out of the main office. It's ridiculous!

Can I go on? Yep. I will close by saying do your research before you choose this place. I get it, this is a one of a kind building. That's why I'm still here. I don't know for how much longer as you can tell. Addiction is in many forms.
If none of what I wrote affects you, you have nothing to worry about. But if you value your freedom and don't want to live somewhere that's nothing more than a money making opportunity for the owners, look around. There is better value for your dollar- no matter the dollar you make.","San Francisco, CA",0,1,N/A,0
9/13/2021,Julian P.,-1,5.0,"Reggie was fantastic, helped me tremendously with my maintenance issues. Was fast and professional.","San Francisco, CA",0,2,N/A,0
9/26/2020,Dean B.,-1,5.0,"I was a resident at this building for over a year and loved every minute of it. The attention to detail at all levels is unlike any other I've ever been at. The leasing office is chalk full of professional and knowledgeable personnel who always greet you with a smile. 24/7 concierge team that goes above and beyond for your needs, even in our COVID driven limitations. It doesn't get any better than Bryan and Geoff! The current maintenance team is incredible and invests the time and resources needed for creative solutions to repetitive issues. I had a balcony door that constantly blew open during high winds, often breaking the hardware that's supposed to keep it from doing just that. Renzo, the building manager, came up with some kind of bar replacement (not Mickey Moused) that eliminated the issue entirely. Thanks Renzo! The cleaning crew (big props to Abraham...my Laker man!) is non-stop, including night crew several nights a week. Always insuring the upkeep and appearance of the building is level 1- especially difficult on weekend nights- but they get it done. It is with heartfelt sadness that I've had to relocate. Hope to return someday!","Los Angeles, CA",0,3,N/A,0
7/27/2018,Kathryn M.,-1,5.0,"I have lived at Argyle House for 2 months and love it so much! The rent is a steal because the amenities and utilities are included. The
internet, water, power, garbage, fitness center, Hello Alfred grocery shopping service, light cleaning, 24 hour coffee service, towel service and parking are ALL included and they run different offers for referrals for new residents etc. The security is amazing and super on top of it and they always offer my guests a bottle of water while they ring my apartment for arrivals, they know the residents by name, it almost feels like living at a Ritz Carlton. The green spaces are beautiful and well maintained, as well as all of the common areas are cleaned every single day at 6am. I am up early every morning and the entire building is immaculate by 8am. The aesthetics are beautiful and you know when you find Jo Malone diffusers in the lobby bathrooms that you are in a special place. Terra is the full time concierge and is amazing and super friendly. Jesus manages the common areas including the 3 grills outside and dog walk and pool including towel service, the billiard area and library with fireplace and is super consistent with cleaning and maintaining the property. The entire leasing staff is so nice...you'll love it here!","Los Angeles, CA",501,1,N/A,0
7/18/2018,Karen B.,-1,5.0,"Lovely property with many luxurious amenities! I've been living here for about a month so far and have really enjoyed the building's perks. Included within the rent is the concierge service Hello Alfred tidying my apt while I'm at work, and also doing my grocery shopping/errands...which is a so nice when you have a demanding schedule. They even leave nice hand-written cards after cleaning the apartment!

The common areas are well kept, and not to mention very well decorated, especially the game room with the fun pool table and TVs. The outdoor pool on the 5th floor has amazing views of Hollywood (facing the iconic Capitol Records building), and is always immaculate. It can be difficult to find new buildings that are dog friendly these days, and I love that Argyle House even built a cute dog run for dogs in the building to play in. All in all, great building with friendly and helpful staff!","Los Angeles, CA",0,1,1,0
6/28/2021,Jaina T.,-1,4.0,"Saw this place on apartments.com. Looked like a nice property so booked a tour. It's located right around the corner from the famous La Brea Tar pits and the Auto museum. So many things to do around here. Saw their one bedroom apartments. Nice size and interior was pretty updated. Washer and dryer in unit!! A must these days. Garage parking also a must. The staff here was very patient and answered all my questions.

Parking in this area is plentiful. You can park on both sides. There's meter parking closer to the business building on Wilshire.  Lots of dogs in this area so would be a perfect place for my little terrier to make friends.","Central LA, West Hollywood, CA",15,26,5,0
7/28/2021,Arman N.,-1,5.0,"I wanted to thank Ryan for making the touring process so easy. I've visited a few other complexes in the area and hands down have had the best experience with this property. It's new, clean and most of off the staff treats you with respect.

Thank you Ryan!","Lake Forest, CA",406,7,3,0
5/1/2021,Anusha P.,-1,5.0,"After a long and wide spread search for a cute apartment in West Hollywood, Wallace checks off all the boxes for me! With all the latest amenities and updated appliances in the apartment, the place is worth it. Additionally, Ryan is an extremely patient, enthusiastic and accommodating manager who really sold the place!","East Hollywood, Los Angeles, CA",0,2,N/A,0
4/26/2021,Joan D.,-1,5.0,"I am looking for an apartment in LA. I ran across the beautiful new building in Hollywood. I called to inquire about the apartments that qualify for affordable housing. As it is such a new building I thought it might be possible that there would be one. I have been on this search for a few months.
I received a message & a call back from Ryan, Community Manager. Ryan answered all my questions and more. He was so helpful and I appreciated his kindness and the time he took - I haven't had such a pleasant experience during my entire time searching. I would love to live in a building with such a considerate & thoughtful Community Manager!","Los Angeles, CA",0,3,N/A,0
4/26/2021,Jessica H.,-1,5.0,"I am potentially moving for a job relocation and had visited Wallace on Sunset for a tour. The manager, Ryan Beall was my agent for the appointment. Ryan is extremely knowledgeable and really pleasant to work with. He could tell me everything to do in the area from the Hollywood Sign hike, to all of the ""go to"" restaurants and hot spots! After shopping around you cannot beat the price and location. Right on the sunset strip a couple blocks from all of the touristy attractions on Hollywood Blvd.

I took a look at a studio and 1 bedroom. The apartments are brand new-nice knowing the appliances are brand new too! These are luxury apartments that come with quartz countertops, stainless steel appliances and even keyless entry into your home (like entering in your code on your cell phone!).

The amenities are not open yet, but expected to in May as long as there are no delays with the construction. There will be a sky deck on the top floor facing the Hollywood sign(awesome for small get together), a clubhouse, pool, spa and 2 story fitness center. There's some type of pet washing station and pet park, but I didn't really pay attention since I don't have a pup.

I would definitely recommend this community if you are looking for an upgrade. I know that if my work plans go as planned, I will definitely be moving into this complex","Yucca Valley, CA",0,1,N/A,0
5/18/2020,Chanel E.,-1,1.0,"If you like being treated with respect, don't live here. I was a resident here for two years. There are so many bad stories I can share about this place, from the condescending staff to the non-stop false fire alarms in the middle of the night, that I would literally be wasting my life trying to explain them. Don't let the fancy building and 'public listed company' slogan fool you. They just care about making money. But in case you are not convinced, I will give you an example of how badly you can expect to be treated. FIRST - When I enquired on my appt, the price was $2400. 2 days later the price was $2700 and they wouldn't honour the original price I was given. SECOND - When I told them I wanted to break my lease and move out, they told me they could put me on Rent Responsible which means they will advertise my apartment and I can stop paying rent as soon as someone else leases my apartment. THEY DIDN'T ADVERTISE MY APARTMENT UNTIL 2 MONTHS LATER, when I threw a stink about it. And made up a STUPID excuse as to why it wasn't advertised. THIRD - I have since moved out, and it's been 34 days and I still have not received my deposit (because the first time they sent it to me a week ago, they wrongly put some other randoms name on the check so I couldn't deposit it). Most of the people who work here are incompetent so don't get your hopes up.

In in case corporate want to know how ALL the residents (Yes, we have a group chat) feel about your staff, here is quick summary:

Jordan (leasing manager) - He's nice enough, but hasn't really learnt that his job comes with responsibilities yet so don't take his title seriously.
Analicia (ass. manager) - Absolutely the most incompetent person working in the building, she has NO idea wtf she's talking about and has to 'check with the manager' about everything which makes her job pretty redundant.
Courtney (leasing) - Should not be in customer services because she talks to people like she owns the Earth and we are all getting in the way of her date with herself.
Jackie (leasing) - She's a gem. She is the only thing this place has going for it.
David (leasing) - Harmless but hasn't read the user manual for his job - so don't believe anything he says.

Basically, do yourself a favour and stay away from this place.","San Francisco, CA",0,1,N/A,0
8/9/2019,Paire Amour T.,-1,1.0,"It's a shame I live in this community, kourtney is rude as helll, the staff is not helpful at all , Poor customer service, i am very dissapointed on the Qouted good services that camden has to offer. POOR RATING -10 IF possible.","San Francisco, CA",0,1,N/A,0
10/10/2018,Maxwell J.,-1,1.0,"Really nice communal spaces and amenities, and the units themselves are well done. However, you're buying into management and community, not just nice finishings - both of which are terrible here. The fire alarms go off at least once a week after midnight and management has done nothing about it. The hallways aren't kept the cleanest, the rent is exorbitant for the building to not have a gym (the discount at EQX is nice but not THAT nice), and everyone seems to have a problem getting their deposits back when they leave.

Until they fix the management disconnect, it's not worth it to pay this much to not be able to sleep.","Los Angeles, CA",244,3,N/A,0
1/29/2017,Ian H.,-1,1.0,"I can't tell you how many times the fire alarms have gone off here since I moved in and I have only lived here for less than 2 months.

I have been woken up between 3am-6am more times than I can count on both hands. I have trouble sleeping and can't get back to sleep after they go off and they go off for minimum 10 minutes. I cant sleep afterwards so by the time I have to leave for my work at 9am I am so tired and my entire day is affected. I hear from other frustrated occupants of the camden that they experience fire alarms nearly everyday during the sunlight hours as well as the early morning however I am normally not home in the daytime to experience this.

Then when you talk to management they do nothing other than say they are working on resolving this. They do not care. They just want your money then once you move in they just do not care.

I am so unhappy living here and am looking to breaking my lease early.

Save yourself the time viewing this place and look elsewhere","Central LA, Los Angeles, CA",0,1,N/A,0
1/28/2017,Sarah M.,-1,1.0,"Elevators are out of service more 3 times per week and take at least a day to fix. I live on the 4th floor so every time the elevators are out which is very often I have to walk down then back up 4 flights of stairs. Imagine carrying 4 bags of groceries up 4 or more flights of stairs almost every week, it's horrendous and the staff or manager have not once offered help or offered to make a deduction from rent for the inconveniences. I couldn't imagine if I lived on the 7th floor with the elevators being out of service multiple times per week like they are.","Central LA, Los Angeles, CA",0,1,N/A,0
9/12/2016,Jake P.,-1,1.0,"If you're looking for the most Ghetto apartment complex in Hollywood- look no further than The Camden.  We listen to constant altercations between our neighbors, loud music blasting from the sketchy folks hanging in the pool and the constant loud fire alarms going on daily/night monthly.
And now we have RATS IN THE TRASH AND NO WATER AT ALL FOR AN ENTIRE 48 hours so far.
Management is doing absolutely nothing for their residents. Be cautious of the community manager, he is literally unable to make decisions and fails to respond to emails on a regular basis.
You would think in this day and age that a tenant wouldn't have to listen to the elephant living above. The ceilings/floor are paper thin. Shame the construction is so cheap for ""luxury living"".
Leasing agent/sales were caught in too many lies.

Pool is nice but lately is a frat party on the weekends.  
Maintenance is nonexistent or clueless. They are not qualified in any aspect of handyman workmanship.
The Camden is a hostile living environment that I strongly suggest you avoid.","Los Angeles, CA",3,3,N/A,0
9/12/2016,Hayel R.,-1,1.0,"I would advise people to look elsewhere. The staff is incredibly rude in the office, including the manager. The office hours are ridiculous if you work in an office job. There is no security and or maintenance. There are several issues within the building that are overlooked by incompetent employees.

I feel like I'm living in the ghetto. It doesn't look like the ghetto - but beware - it operates as such.
.
Another neighbor three doors down had a wild party - bongs and all - 3am it was still raging. Guess who had to ask them to quiet it down? NOT SECURITY.

The evacuation/smoke alarms go off ALL the time at insane times - middle of the night/early mornings.

The building has been falling apart and not repaired since no one has a clue of what needs to be done.
Final straw was that there is no hot water or cold water as of Monday September 12 and who knows when the water will return.  No alert was sent to the residents about the situation, email or nothing until later that night. That email only stated that there was something wrong and that more details will follow as they become available.

The incessant barking dogs do not help either.

DO NOT MOVE HERE!","Los Angeles, CA",3,5,N/A,0
9/12/2016,E M.,-1,1.0,"The Leasing agents are totally unprofessional & inept for problems concerning tenant units on repairs such as pipes, and appliances. The building as of right now doesn't have any water either hot or cold going now for 24 hrs.
The people who work in the office are rude and argumentative. The fire alarm goes off in the middle of the night sometimes 3-4 times in one night. The hallways smell like urine or most of the time POT. The pool is always dirty. Everyone who works in the office tells you a different thing if you have any questions, no one is on the same page. DO NOT make the mistake of moving in here unless you like feeling disrespected and treated like shit, especially for the price you are paying which is much higher than nicer apartments in the same area.
Moved in July in and I'm already regretting it big time. Everything here is falling apart and the management really doesn't seem to care whatsoever. Very rude management. I live here & and literally nothing works from the Air conditioning, the trash compactor, to a simple act of being able to take a shower since they cut the water now for 24 hrs and going just for the fun of it. No one has a single clue how to run this place, hiring again nothing but incompetent, non- qualified people that doesn't have a single clue on what to do.
The staff is more interested in having FREE pool parties so every hobo from W Hollywood can stop by and have free wine tasting and free pool usage.
The management staff are fake smiles and promises.
Also, the elevator has been broken on and off now, and you can't enter the residences from the stairs, so enjoy your morning commute!  
The security is nothing but a ridiculous joke. They SIT DOWN in their PHONE ALL DAY LONG.  They are completely USELESS and utterly ignorant.
I could go on and on about this place but what's the point since they will probably delete this review and replace it with a fake one anyhow.  IF YOU ARE ABLE TO READ THIS, AVOID THIS APARTMENT COMPLEX!!!!!!!!!

I WOULD GIVE THIS PLACE NO STARS IF THAT WAS POSSIBLE!!!","Los Angeles, CA",15,12,N/A,0
